time/fps,time/time_elapsed,time/total_timesteps,time/iterations,train/clip_fraction,train/entropy_loss,train/value_loss,train/approx_kl,train/explained_variance,train/loss,train/std,train/learning_rate,train/clip_range,train/n_updates,train/policy_gradient_loss
27,1854,51712,101,0.201171875,-8.340822398662567,0.018286186311161145,0.021591112,0.9384640455245972,-0.004292819648981094,0.9716636538505554,0.0001,0.2,1000,-0.023161007231101392
27,1872,52224,102,0.1736328125,-8.335801446437836,0.012888127658516168,0.016420724,0.9565775990486145,-0.06125890836119652,0.9713680744171143,0.0001,0.2,1010,-0.02168635487323627
27,1890,52736,103,0.1935546875,-8.336830997467041,0.010518268242594785,0.017792398,0.962504506111145,-0.07219567894935608,0.9719991087913513,0.0001,0.2,1020,-0.01344715488376096
27,1908,53248,104,0.1642578125,-8.337641215324402,0.01082535801397171,0.01730647,0.9645137786865234,-0.04014777019619942,0.9715852737426758,0.0001,0.2,1030,-0.020222893182653932
27,1925,53760,105,0.1490234375,-8.334586942195893,0.009875251582707278,0.015386558,0.9699822068214417,-0.03658968582749367,0.9709336757659912,0.0001,0.2,1040,-0.012916215299628674
27,1944,54272,106,0.1455078125,-8.328625798225403,0.01388961892516818,0.015683841,0.9454600811004639,-0.06341276317834854,0.9695550799369812,0.0001,0.2,1050,-0.020119427406461908
27,1962,54784,107,0.170703125,-8.326114296913147,0.00940857757232152,0.020784978,0.9620702266693115,-0.07673688232898712,0.9704847931861877,0.0001,0.2,1060,-0.024250782502349466
27,1982,55296,108,0.1947265625,-8.32731716632843,0.013290023518493399,0.02055285,0.9536722898483276,-0.08422206342220306,0.969647228717804,0.0001,0.2,1070,-0.021419471083208918
27,1999,55808,109,0.223828125,-8.323222756385803,0.010065903337090277,0.022852274,0.9589591026306152,-0.07196852564811707,0.9695262908935547,0.0001,0.2,1080,-0.02455478155752644
27,2017,56320,110,0.1380859375,-8.323206722736359,0.006454136350657791,0.023232616,0.9685034155845642,-0.07005136460065842,0.9695158004760742,0.0001,0.2,1090,-0.014411178219597786
27,2035,56832,111,0.201953125,-8.32264256477356,0.029896453832043333,0.012971754,0.9009374976158142,-0.05175819620490074,0.9694654941558838,0.0001,0.2,1100,-0.015080591000150889
27,2053,57344,112,0.137109375,-8.32181932926178,0.014898138860007747,0.011772392,0.9522551894187927,-0.08083951473236084,0.9691186547279358,0.0001,0.2,1110,-0.013377675716765226
27,2071,57856,113,0.171484375,-8.315029346942902,0.023765151810948737,0.016804328,0.9272956252098083,-0.04725603014230728,0.9673984050750732,0.0001,0.2,1120,-0.019626172148855404
27,2088,58368,114,0.170703125,-8.305444777011871,0.009929772291798145,0.023628626,0.9710693359375,-0.07417271286249161,0.965723991394043,0.0001,0.2,1130,-0.017902194010093807
27,2105,58880,115,0.159765625,-8.29537216424942,0.012984210415743292,0.019375328,0.9584723114967346,-0.08879207819700241,0.9645649790763855,0.0001,0.2,1140,-0.020614785072393716
27,2124,59392,116,0.173046875,-8.290539622306824,0.012956404429860412,0.017947095,0.9596021771430969,-0.08025767654180527,0.9642176628112793,0.0001,0.2,1150,-0.022754036349942906
27,2142,59904,117,0.182421875,-8.28588845729828,0.011617976526031271,0.02314357,0.9609121084213257,-0.05004715546965599,0.963001012802124,0.0001,0.2,1160,-0.01613366852980107
27,2161,60416,118,0.1890625,-8.280440366268158,0.012257572004455142,0.027874507,0.9665980935096741,-0.09285741299390793,0.9625361561775208,0.0001,0.2,1170,-0.013859298708848656
27,2180,60928,119,0.19375,-8.280624866485596,0.012862463295459748,0.022120511,0.9614148736000061,-0.0553211085498333,0.963197648525238,0.0001,0.2,1180,-0.01839801315800287
27,2198,61440,120,0.21015625,-8.281027519702912,0.014025845428113826,0.018897602,0.9652361869812012,-0.0697869136929512,0.9625937342643738,0.0001,0.2,1190,-0.02385376290185377
27,2217,61952,121,0.1671875,-8.277346575260163,0.012047783508023713,0.018820936,0.967016339302063,-0.058647509664297104,0.9622195363044739,0.0001,0.2,1200,-0.02173156039789319
27,2236,62464,122,0.2203125,-8.273698246479034,0.014603564783465117,0.029135877,0.9545744061470032,-0.02467041090130806,0.9613437652587891,0.0001,0.2,1210,-0.02399922290351242
27,2255,62976,123,0.2388671875,-8.270093417167663,0.014553701909608207,0.028162494,0.9557414650917053,-0.07559645175933838,0.9608718752861023,0.0001,0.2,1220,-0.029611338686663657
27,2272,63488,124,0.192578125,-8.264835953712463,0.012117098610906396,0.025963478,0.9562249183654785,-0.0517527312040329,0.9600324630737305,0.0001,0.2,1230,-0.022021476167719812
27,2290,64000,125,0.2154296875,-8.260546481609344,0.009398303940542974,0.02448132,0.9676123857498169,-0.04937780275940895,0.9593655467033386,0.0001,0.2,1240,-0.02584730563685298
27,2308,64512,126,0.16171875,-8.25392543077469,0.004496499166998546,0.013515621,0.9799752235412598,-0.09650398045778275,0.9579704403877258,0.0001,0.2,1250,-0.010830154950963334
27,2327,65024,127,0.193359375,-8.247388863563538,0.012687412215746008,0.025042087,0.9667393565177917,-0.027241401374340057,0.9574428200721741,0.0001,0.2,1260,-0.021617213601712138
27,2345,65536,128,0.1658203125,-8.24436513185501,0.015647066773090045,0.016629297,0.9546252489089966,-0.05376413092017174,0.9568328857421875,0.0001,0.2,1270,-0.019642633164767175
27,2363,66048,129,0.1646484375,-8.239796328544617,0.010445808441727423,0.02227993,0.9718319177627563,-0.04030812531709671,0.9559209942817688,0.0001,0.2,1280,-0.015384301613084971
27,2381,66560,130,0.216796875,-8.236833572387695,0.009891020573559218,0.026465964,0.9511151909828186,-0.05442957580089569,0.9561863541603088,0.0001,0.2,1290,-0.01417989779729396
27,2400,67072,131,0.1775390625,-8.238368141651154,0.012868985719978809,0.018566677,0.9590011835098267,-0.06118408590555191,0.9563562870025635,0.0001,0.2,1300,-0.016968254192033783
27,2417,67584,132,0.1736328125,-8.238241624832153,0.006361451247357763,0.027342755,0.9740261435508728,-0.06169399991631508,0.9560379981994629,0.0001,0.2,1310,-0.02104952941299416
27,2433,68096,133,0.192578125,-8.235505259037017,0.014376471709692851,0.022672815,0.9672616720199585,-0.08074523508548737,0.9557507634162903,0.0001,0.2,1320,-0.01821030642022379
27,2451,68608,134,0.2375,-8.236365473270416,0.013387961601256392,0.033206735,0.9623092412948608,-0.06336891651153564,0.9561893343925476,0.0001,0.2,1330,-0.02329800504958257
27,2469,69120,135,0.1669921875,-8.239319336414336,0.016277574468404055,0.022433639,0.9533878564834595,-0.055882979184389114,0.9566113352775574,0.0001,0.2,1340,-0.008305057836696505
27,2488,69632,136,0.2125,-8.244914865493774,0.008278309146407991,0.023017643,0.9754974246025085,-0.06661345064640045,0.9583172798156738,0.0001,0.2,1350,-0.020595864730421454
27,2507,70144,137,0.1890625,-8.246896648406983,0.007363295435789041,0.021704553,0.9733812212944031,-0.055550672113895416,0.9568360447883606,0.0001,0.2,1360,-0.016083671746309848
27,2526,70656,138,0.1783203125,-8.238602423667908,0.007487680824124254,0.019435076,0.9806012511253357,-0.06665287911891937,0.9560022354125977,0.0001,0.2,1370,-0.011944407311966642
27,2543,71168,139,0.189453125,-8.23737392425537,0.02062555200391216,0.020604694,0.9489398002624512,-0.07324671000242233,0.9565683007240295,0.0001,0.2,1380,-0.01675608874647878
28,2559,71680,140,0.1921875,-8.242739474773407,0.0119409892387921,0.018702045,0.9696090221405029,-0.0385526567697525,0.9575777053833008,0.0001,0.2,1390,-0.02112874126760289
28,2577,72192,141,0.1578125,-8.244620990753173,0.011650493420893327,0.01704763,0.9622840285301208,-0.06599149852991104,0.9571550488471985,0.0001,0.2,1400,-0.011660205968655645
