time/fps,time/time_elapsed,time/total_timesteps,time/iterations,train/clip_fraction,train/entropy_loss,train/value_loss,train/approx_kl,train/explained_variance,train/loss,train/std,train/learning_rate,train/clip_range,train/n_updates,train/policy_gradient_loss
588,193,113664,111,0.05458984375,-8.071793365478516,0.003188313081773231,0.00683605,0.9651613831520081,-0.05817512050271034,0.9292367100715637,0.0001,0.2,1100,-0.007999150463729166
588,194,114688,112,0.07919921875,-8.065036296844482,0.0034230226367071735,0.008052225,0.9634292125701904,-0.03804590925574303,0.9274935722351074,0.0001,0.2,1110,-0.013240668414073297
587,196,115712,113,0.09365234375,-8.049636203050614,0.00330396495264722,0.010281199,0.9636077880859375,-0.06280019879341125,0.9243857860565186,0.0001,0.2,1120,-0.014743394899414852
587,198,116736,114,0.06318359375,-8.033658003807068,0.0030663269717479125,0.0075720223,0.9656628370285034,-0.05100817233324051,0.9226743578910828,0.0001,0.2,1130,-0.009914070516242646
588,200,117760,115,0.09912109375,-8.025552135705947,0.002412879832991166,0.01012343,0.9727981090545654,-0.0716627687215805,0.9221735596656799,0.0001,0.2,1140,-0.013183884415775537
588,201,118784,116,0.0669921875,-8.018330186605453,0.0033250699831114615,0.007907283,0.9646080732345581,-0.06293044984340668,0.9203324913978577,0.0001,0.2,1150,-0.008916932626743802
589,203,119808,117,0.0451171875,-8.008146047592163,0.0021969929541228337,0.006236748,0.9757320284843445,-0.024023685604333878,0.9192607998847961,0.0001,0.2,1160,-0.008052602453972213
589,204,120832,118,0.0724609375,-8.006709665060043,0.0014681577224109788,0.007776559,0.9834793210029602,-0.07304321974515915,0.9198355674743652,0.0001,0.2,1170,-0.011062751364079304
590,206,121856,119,0.06455078125,-8.002954670786858,0.0024467825845931658,0.0073526977,0.9734194278717041,-0.052123215049505234,0.918184757232666,0.0001,0.2,1180,-0.009424769759061747
589,208,122880,120,0.06005859375,-7.9884267300367355,0.0023685729749558957,0.007104007,0.9751652479171753,-0.0656772255897522,0.9153342247009277,0.0001,0.2,1190,-0.009014044344075956
586,211,123904,121,0.13505859375,-7.974826201796532,0.002844904775702162,0.011190816,0.9720740914344788,-0.06988443434238434,0.9144436717033386,0.0001,0.2,1200,-0.016248481717775577
586,212,124928,122,0.07451171875,-7.969880896806717,0.0028571487411682027,0.0078668995,0.9694903492927551,-0.07803678512573242,0.9135610461235046,0.0001,0.2,1210,-0.011741433427960146
587,214,125952,123,0.0447265625,-7.969077551364899,0.002816109374543885,0.006444695,0.9711843132972717,-0.040227051824331284,0.914054811000824,0.0001,0.2,1220,-0.00675315463449806
587,215,126976,124,0.07294921875,-7.9682496130466465,0.0029614581595524213,0.007908136,0.9689993262290955,-0.03540070727467537,0.9137193560600281,0.0001,0.2,1230,-0.010506115297903306
588,217,128000,125,0.05068359375,-7.960192883014679,0.002326337657723343,0.0061630188,0.9747490882873535,-0.046599775552749634,0.9110565185546875,0.0001,0.2,1240,-0.009827803255757318
588,219,129024,126,0.07890625,-7.949035876989365,0.001986855855648173,0.0078649735,0.9775738716125488,-0.066717229783535,0.9105936884880066,0.0001,0.2,1250,-0.01195384299790021
589,220,130048,127,0.03984375,-7.951646998524666,0.0028456230262236203,0.0054606376,0.9698574542999268,-0.03984682634472847,0.9119817614555359,0.0001,0.2,1260,-0.00534810438985005
587,223,131072,128,0.05791015625,-7.950524547696114,0.0034431216343364214,0.006475388,0.9625678062438965,-0.05423564091324806,0.9098876118659973,0.0001,0.2,1270,-0.010139068511489314
586,225,132096,129,0.03251953125,-7.9441630125045775,0.0023314336671319325,0.006097875,0.9751078486442566,-0.03344468027353287,0.9100439548492432,0.0001,0.2,1280,-0.0068754422623896975
586,226,133120,130,0.05634765625,-7.940744838118553,0.003950905722740572,0.0069982028,0.9576148390769958,-0.05409744009375572,0.9087634086608887,0.0001,0.2,1290,-0.008617462118854747
587,228,134144,131,0.07041015625,-7.931911051273346,0.0028338729483948556,0.0073811747,0.9696224927902222,-0.04341129958629608,0.9074659943580627,0.0001,0.2,1300,-0.00988919214287307
587,229,135168,132,0.07568359375,-7.921149629354477,0.002194629885343602,0.008326825,0.9753986597061157,-0.06845571845769882,0.9052495956420898,0.0001,0.2,1310,-0.011222144172643311
588,231,136192,133,0.05849609375,-7.90520504117012,0.0020735481833980885,0.0067317714,0.9752481579780579,-0.062489960342645645,0.9029468894004822,0.0001,0.2,1320,-0.00904066150833387
588,233,137216,134,0.090625,-7.889516606926918,0.0025452969515754376,0.00819619,0.9714748859405518,-0.04042351618409157,0.9004597067832947,0.0001,0.2,1330,-0.012927221077552531
589,234,138240,135,0.03525390625,-7.880332413315773,0.001596203945518937,0.005874683,0.9790477156639099,-0.054987937211990356,0.9001671671867371,0.0001,0.2,1340,-0.00795158626860939
588,236,139264,136,0.09462890625,-7.877965494990349,0.0021898876133491286,0.007952393,0.9732494354248047,-0.05666200444102287,0.8995717167854309,0.0001,0.2,1350,-0.012444780487567187
588,238,140288,137,0.05791015625,-7.874864220619202,0.00226218361131032,0.007908802,0.9688661694526672,-0.0688103511929512,0.899232804775238,0.0001,0.2,1360,-0.009621238731779159
